objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
INV00173,INV00173.JPG,,,Drag de peluca rubia alta y sombras doradas,Archivo personal de Manuel Velandia Mora,1998,"Drag queen con peluca alta rubia, maquillada de varios colores, vestido de baño rojo corpiño blanco con plulas guantes con borlas rojos que mira a la cámara",fotografía a color;negativo;ampliación fotográfica;90s;formato vertical;,Bogotá,4.654438,-74.054963,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00174,INV00174.JPG,,,"Germán, Edison y Manuel al cierre de la marcha, toma 1",Archivo personal de Manuel Velandia Mora,1998,"De izquierda a derecha: Germán Rincón Perfetti, Edison Ramírez (dueño de Theatrón) y Manuel Velandia con chalecos de franjas de colores, Ramírez lleva una gorra azul y Velandia una gorra amarillaSe encuentran parados en una parte altaEntre 1995 y 2002, año en el que abrió sus puertas Theatron, Edison Ramírez administró el bar Zona Franca, ubicado en El LagoEdison Ramírez y Plinio Carvajal comparten un lugar esencial en el apoyo al activismo gay de finales de siglo y son un hito de la rumba gay en el país.",fotografía a color;negativo;90s;formato horizontal;,Bogotá,4.654454,-74.055141,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00175,INV00175.JPG,,,"Germán, Edison y Manuel al cierre de la marcha, toma 2",Archivo personal de Manuel Velandia Mora,1998,"De izquierda a derecha: Germán Rincón Perfetti, Edison Ramírez (dueño de Theatrón) y Manuel Velandia con chalecos de frnajas de colores, Ramírez lleva una gorra azul y Velandoa una gorra amarillaSe encuentran parados en una parte altaEntre 1995 y 2002, año en el que abrió sus puertas Theatron, Edison Ramírez administró el bar Zona Franca, ubicado en El LagoEdison Ramírez y Plinio Carvajal comparten un lugar esencial en el apoyo al activismo gay de finales de siglo y son un hito de la rumba gay en el país.",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.654454,-74.055141,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00176,INV00176.JPG,,,"Drag de plateado dialoga con otras ""reinas""",Archivo personal de Manuel Velandia Mora,1998,"Tres Drag queen una de espaldas y las otras de frenteLa que está al costado derecho, tiene tez oscura, turbante plateado collar de pelas, la que está en el centro hay otra que tiene una peluca rubia oxigenadaLa Drag queen que está de espaldas tiene una trusa verde y anaranjadaEn primer plano hay una mujer negra con turbante de la bandera de la diversidad y camiseta roja",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.654539,-74.055065,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00177,INV00177.JPG,,,"Retrato Drag: Geisha de vestido rojo, puntos blancos, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano mira a la cámara vestida de flamenco, con una peluca recogida negra, una flor grande roja en la cabeza, vestido y mangas rojo con pepas blancas",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00178,INV00178.JPG,,,"Retrato Drag: Geisha de vestido rojo, puntos blancos, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Drag queen de las rodillas para aririba en primer plano mira a la cámara vestida de flamenco, con una peluca recogida negra, una flor grande roja en la cabeza, vestido y mangas rojo con pepas blancas, medias blancas y abaniclo blanco",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00179,INV00179.JPG,,,"Retrato Drag: Geisha de vestido rojo, puntos blancos, toma 3",Archivo personal de Manuel Velandia Mora,1998,"Drag queen de las rodillas para aririba en primer plano mira a la cámara vestida de flamenco, con una peluca recogida negra, una flor grande roja en la cabeza, vestido y mangas rojo con pepas blancas, medias blancas y abaniclo blanco que pone en su espalda",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00180,INV00180.JPG,,,"Retrato Drag: Geisha de vestido rojo, puntos blancos, toma 4",Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano mira hacia la derecha vestida de flamenco, con una peluca recogida negra, una flor grande roja en la cabeza, vestido y mangas rojo con pepas blancas, lleva un abanico blanco",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00181,INV00181.JPG,,,"Retrato Drag: Geisha de vestido rojo, puntos blancos, toma 5",Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano mira hacia la izquierda vestida de flamenco, con una peluca recogida negra, una flor grande roja en la cabeza, vestido y mangas rojo con pepas blancas",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00182,INV00182.JPG,,,"Retrato Drag: Peluca roja y pestañas amarillas, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Rostro de Drag Queen en primer plano con peluca roja corta, grandes pestañas amarillas, boca abierta pintada de rojo y un vestido de colores rojo, amarillo y negro",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00183,INV00183.JPG,,,"Retrato Drag: Peluca roja y pestañas amarillas, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Drag Queen de la cintura para arriba en primer plano con peluca roja corta, grandes pestañas amarillas, sonriente y un vestido de colores rojo, amarillo y negro",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00184,INV00184.JPG,,,"Retrato Drag: Peluca roja y pestañas amarillas, toma 3",Archivo personal de Manuel Velandia Mora,1998,"Drag Queen de las rodillas para arriba en primer plano con peluca roja corta, grandes pestañas amarillas, sonriente y un vestido de colores rojo, amarillo y negro con minifalda y medias de mallaBotas del mismo colores del vestido",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00185,INV00185.JPG,,,"Retrato Drag: Peluca verde y maquillaje turquesa, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Rostro de una Drag queen en primer plano con peluca verde alborotada, maquillaje azulado y chaqueta con plumas negras, grandes aretes brillantes",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00186,INV00186.JPG,,,"Retrato Drag: Peluca verde y maquillaje turquesa, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Rostro de una Drag queen en primer plano con peluca verde alborotada, maquillaje azulado y vestido con plumas negras, grandes aretes brillantesGran corpiño brocado con piedras verdes y doradas",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00187,INV00187.JPG,,,"Retrato Drag: Peluca verde y maquillaje turquesa, toma 3",Archivo personal de Manuel Velandia Mora,1998,"Drag queen de cuerpo entero en primer plano con peluca verde alborotada, maquillaje azulado y vestido con plumas negras, grandes aretes brillantesGran corpiño brocado con piedras verdes y doradasMedias veladas negras y pantalón de cuero con correasAl costado izquierdo aparece un dumi de ron añejo Santa fé",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 16",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00188,INV00188.JPG,,,"Drags de negro y dorado, y blanco, amarillo y rosa",Archivo personal de Manuel Velandia Mora,1998,"En primer plano Dos Drag queen. La de la izquierda lleva un turbante y pañoleta dorados, como de carnaval de Venecia, antifaz plateado y dorado y velo negro como estolaLa de la derecha lleva vestido amarillo con blanco, sombrero de copa de los mismos colores y guantes de velo blanco con uñas artificiales",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625479,-74.065670,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00189,INV00189.JPG,,,Bandera de la diversidad en el suelo,Archivo personal de Manuel Velandia Mora,1998,Bandera de le diversidad grande puesta en el piso,fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625763,-74.065725,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00190,INV00190.JPG,,,"Punto de Encontro: el dueño y ""su reina""",Archivo personal de Manuel Velandia Mora,1998,"Drag queen de tez oscura y hombre en primer plano. La Drag queen aparece a la izquierda de la imagen con vestido estraple blanco, aretes platedos y peluca rojiza. El hombre a la derecha lleva camiseta amarilla y es el dueño del bar Ponto de Encontro; la Drag queen era, aparentemente, quien cuidaba la entrada de este bar.",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.626067,-74.065585,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00191,INV00191.JPG,,,"Marchantes llegando al Parque Nacional, a la Diagonal 40A",Archivo personal de Manuel Velandia Mora,1998,"Manifestantes se desplazan por el Parque Nacional de BogotáLlevan una gran bandera de la diversidad, hacia de derecha de la imagen aparece un joven vestido como monje capuchino con antifaz en la frenteA su lado aparece una Drag queen reina con vetido señido azul rey estraple y peluca rubiaDe trás de ella hay unas mujeres vestidas con túnicas naranja y llevan una pancarta blanca con letras rojas que dice: ""Grupo sol""Al costado izquierdo, al frente de un taxi se observa a Bruno Díaz con camiseta y gorra amarillas y gafas negras",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625848,-74.065542,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00192,INV00192.JPG,,,"Drag de blanco, amarillo y rosa siendo grabada en video",Archivo personal de Manuel Velandia Mora,1998,"Dos Drag queen son grabadas por una cámara de televisión, la que está al costado izquierdo lleva vestido rojo con dorado con un gran tocado, la de la derecha vestido amarillo con blanco y estola blanca con sombre del copa amarillo y blancoSe encuentrn en el Parque Nacional de Bogotá",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625442,-74.065693,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00193,INV00193.JPG,,,"El infante y la Drag Queen, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Drag queen de tez oscura aparece a la derecha de la imagen con vestido estraple blanco con guantes largos, aretes platedos y peluca rojiza; mira hacia la izquierda; ella es el portero del bar Ponto de Encontro; un niño la mira desde abajoSe encuentran en el Parque Nacional de Bogotá",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625891,-74.065607,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00194,INV00194.JPG,,,"El infante y la Drag Queen, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Drag queen de tez oscura aparece a la derecha de la imagen con vestido estraple blanco con guantes largos, aretes platedos y peluca rojiza; mira hacia la cámara,  ella es el portero del bar Ponto de EncontroSe encuentra en el Parque Nacional de Bogotá",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625891,-74.065607,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00195,INV00195.JPG,,,Drag de vestido blanco y dulces sobre su carroza,Archivo personal de Manuel Velandia Mora,1998,"Drag queen de cuerpo entero de tez oscura aparece en el centro de la imagen con vestido estraple blanco con guantes largos, aretes platedos y peluca rojiza; mira hacia la cámara, ella es el portero del bar Ponto de EncontroSe encuentra en el Parque Nacional de Bogotá",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,Bogotá,4.625891,-74.065607,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00196,INV00196.JPG,,,"Retrato Drag: Las de las pelucas rubias, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Tres Drag queen en primer plano sonriendo y viendo hacia la cámaraLa Drag queen que está a la izquierda lleva un vestido estraple rosado con plumasLa que está en la mitad lleva peluca alta rubia crepa, gargantilla plateada corpiño blanco con plumas y setido rojola que está a la derecha lleva vestido verde oscuro y peluca larga rubiaLa Drag de la derecha es Barbarita Rubiano",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00197,INV00197.JPG,,,"Retrato Drag: de rubio con brillantes; de plata y perlas, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Dos Drag queen en primer planoLa Drag queen que está a la izquierda lleva peluca alta rubia crepa, gargantilla plateada y corpiño blanco con plumas, la que está a la derecha lleva turbante plateado, maquillaje plateado y rojo, collar de perlas y vestido plateado",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00198,INV00198.JPG,,,"Retrato Drag: de rubio con brillantes; de plata y perlas, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Dos Drag queen en primer plano miran ala cámaraLa Drag queen que está a la izquierda lleva peluca alta rubia crepa, gargantilla plateada y corpiño blanco con plumas, la que está a la derecha lleva turbante plateado, maquillaje plateado y rojo, collar de perlas y vestido plateado y blanco",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00199,INV00199.JPG,,,"Retrato Drag: de rubio con brillantes; de plata y perlas, toma 3",Archivo personal de Manuel Velandia Mora,1998,"Dos Drag queen en primer plano la que está a la izquierda de espladas lleva turbante plateado, maquillaje plateado y rojo, collar de perlas y vestido plateado y blancoLa Drag queen que está a la derecha lleva peluca alta rubia crepa, gargantilla plateada y corpiño blanco con plumas",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00200,INV00200.JPG,,,"Retrato Drag: de blanco, amarillo y rosa, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Drag queen con sombrero de copa amarillo con blanco, joya de perlas, abrigo de piel blanco lleva las manos a su pecho mostrando guantes de vela blanco y uñas artificiales rosadasElla sonrie mientras mira hacia la derecha",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00201,INV00201.JPG,,,"Retrato Drag: de blanco, amarillo y rosa, toma 2",Archivo personal de Manuel Velandia Mora,1998,"Drag queen con sombrero de copa amarillo con blanco, joya de perlas, abrigo de piel blanco lleva las manos a su pecho mostrando guantes de vela blanco y uñas artificiales rosadasElla mira hacia la derecha",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00202,INV00202.JPG,,,"Retrato Drag: de blanco, amarillo y rosa, toma 3",Archivo personal de Manuel Velandia Mora,1998,"Drag queen con sombrero de copa amarillo con blanco, joya de perlas, abrigo de piel blanco lleva las manos a su pecho mostrando guantes de vela blanco y uñas artificiales rosadasElla mira hacia la derecha",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00203,INV00203.JPG,,,"Retrato Drag: de estrellas y brillantes, toma 1",Archivo personal de Manuel Velandia Mora,1998,"Rostro de Drag queen en primer plano con peluca lisa rubia oxigenada con balaca negra con 2 estrellas plateadas, maquillaje rojo y azul, lleva grandes joyas plateadas y lleva un vetido negro de tiritas",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00204,INV00204.JPG,,,Marchante con globos de colores,Archivo personal de Manuel Velandia Mora,1998,"Globos de colores en el centro de la imagen. Dos personas con camisetas blancas con una cuadro amarillo que dice en rojo carnaval 28 de junio, al lado izquierdo hay una persona de espaldas con camisa y pantalón de jean",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625656,-74.065752,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00205,INV00205.JPG,,,Retrato Drag: Vestido de colores con girasoles,Archivo personal de Manuel Velandia Mora,1998,"Drag queen vestida con gorro, camisa sin mangas y pantalón de franjas de los colores de la bandera de la diversidad con guantes negros y un girasol en la mano y otro en el gorro",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato vertical;,Bogotá,4.654502,-74.054927,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00206,INV00206.JPG,,,Retrato Drag: Corona de plumas blancas y peluca platinada,Archivo personal de Manuel Velandia Mora,1998,"Dos Drag queen en primer plano miran a la cámaraLa de la izquierda lleva tocado plateado y collar del mismo color y vestido blanco estraple. La de la derecha lleva peluca rubia platinada lisa, vestido y guantes negros con corpiño plateado.",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.654796,-74.055389,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00207,INV00207.JPG,,,"Cartel: ""Presente - Día Mundial de la Diversidad Sexual""",Archivo personal de Manuel Velandia Mora,1998,"Al fondo se aprecia una pancarta comercial pequeña blanca con un círculo azul que teiene por dentro un aroiris y un sol que dice: ""PresentePonto de encuentroJunio 28 de 1998Dia Mundial de la divesidad sexualAl costado derecho aparecen una mariposas de adorno de colores verde, amarillo y rojo, al fondo se ven los ánboles del parque Nacional y abajo los maniestantes",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625665,-74.065526,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00208,INV00208.JPG,,,Retrato Drag: Reinas llegando al Parque Nacional,Archivo personal de Manuel Velandia Mora,1998,"Drag queen en primer plano hacia el lado derecho mira a la cámara vestida de flamenco, con una peluca recogida negra, una flor grande roja en la cabeza, vestido y mangas rojo con pepas blancas y abaniclo blanco, al fondo en el costado central otra Drag queen de peluca rubia corta, grande joyas plateadas y un vestido rosado estrale sonria mirando a otra Drag queen que va vestida de amarillo",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625863,-74.065606,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00209,INV00209.JPG,,,Retrato Drag: perfil de corona plateada y plumas blancas,Archivo personal de Manuel Velandia Mora,1998,"Rostro de una Drag queen en primer plano de perfil lleva gran tocado plateado y un collar del mismo color, lleva vestido blanco estraple.",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625665,-74.065746,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00210,INV00210.JPG,,,Retrato Drag: entrevista a la reina de lentejuelas y peluca roja,Archivo personal de Manuel Velandia Mora,1998,"Drag queen vestida con dorado, con un gran tocado dorado y plumas rojas es entrevistada por un medio de comunicación internacional, frente aella para otra Drag queen con sombrero de copa marillo con blancoAl costado derecho aparece un periodista del noticiero noti 8 con un micrófono y con un traje gris y corbata rosa",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625494,-74.065789,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00211,INV00211.JPG,,,"Drag de plumas blancas habla con ""Miss America""",Archivo personal de Manuel Velandia Mora,1998,"Una Drag queen, con gran tocado plateado con plumas blancas, y vestido y guantes largos blancos habla con otra que está al costado izquierdo, hacia el centro de la imagen, con vestido azul rey y cinta de reina con peluca rubia crespa larga. A la derecha, Germán Rincón-Perfetti, de espaldas en primer plano, habla a una Drag queen con peluca rubia corta con vestido rosado con plumas.",fotografía a color;negativo;hoja de contacto;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.625494,-74.065789,Cuarta Marcha por las Minorías Sexuales en Bogotá (Segunda Semana de la Diversidad Sexual),"Caja 1, sobre 17",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
